Holiday,HolidayFlag,DayOfWeek,WeekOfYear,Day,Month,Year,PeriodOfDay,ForecastWindProduction,SystemLoadEA,SMPEA,ORKTemperature,ORKWindspeed,CO2Intensity,ActualWindProduction,SystemLoadEP2
11,0,1,14,3,4,2012,8,302.08,2843.4,44.39,5.0,14.8,526.58,396.0,2618.15
11,0,3,36,5,9,2013,37,134.98,4407.34,77.23,14.0,16.7,449.62,153.0,4287.12
11,0,0,6,4,2,2013,36,1463.1,5943.48,141.25,6.0,35.2,399.13,1426.0,5370.82
11,0,6,25,23,6,2013,27,1467.47,3843.6,45.27,12.0,29.6,413.61,1320.0,3397.85
11,0,6,52,1,1,2012,2,1153.0,3455.63,43.27,10.0,37.0,332.0,1292.0,3145.39
11,0,1,7,14,2,2012,9,688.08,3174.95,42.25,6.0,27.8,499.95,594.0,2847.08
11,0,3,52,29,12,2011,33,1140.0,5112.4,60.72,9.0,33.3,371.32,1389.0,4741.74
11,0,4,33,17,8,2012,25,383.0,4513.62,85.03,16.0,16.7,391.16,179.0,4535.07
11,0,4,35,30,8,2013,18,702.0,4326.81,66.32,16.0,20.4,474.13,779.0,4107.36
11,0,0,49,2,12,2013,14,216.12,4105.12,55.0,7.0,5.6,552.33,277.0,3885.37
11,0,6,1,6,1,2013,20,966.35,3529.73,43.03,9.0,22.2,350.22,828.0,3240.21
11,0,4,43,25,10,2013,21,448.2,4721.01,54.59,13.0,13.0,454.51,372.0,4499.41
11,0,3,24,13,6,2013,6,457.54,2553.14,39.07,11.0,33.3,497.04,455.0,2450.05
11,0,0,4,23,1,2012,1,336.06,3484.72,50.33,6.0,11.1,516.62,268.0,3297.8
11,0,1,33,13,8,2013,31,90.1,4339.99,86.14,17.0,14.8,492.74,78.0,4320.64
11,0,0,38,16,9,2013,36,1406.64,4637.86,89.14,12.0,29.6,279.53,1190.0,4180.38
11,0,0,49,2,12,2013,25,248.7,5045.0,74.24,8.0,5.6,458.76,277.0,4831.28
11,0,4,10,9,3,2012,36,593.6,5170.88,59.56,11.0,18.5,429.15,528.0,4938.21
11,0,2,13,27,3,2013,25,447.25,5190.34,112.49,2.0,29.6,461.72,417.0,5176.97
11,0,6,46,17,11,2013,0,81.5,3466.34,51.66,9.0,7.4,487.86,116.0,3539.84
11,0,1,3,15,1,2013,42,482.9,5096.41,58.27,6.0,24.1,435.2,854.0,4813.23
11,0,0,48,28,11,2011,22,1349.27,4915.6,63.91,10.0,22.2,416.26,1254.0,4267.62
11,0,0,1,30,12,2013,21,526.41,4222.27,82.87,6.0,20.4,290.67,561.0,4151.21
11,0,2,47,21,11,2012,16,454.28,4633.85,65.56,3.0,13.0,545.72,516.0,4440.0
11,0,2,33,15,8,2012,40,1244.7,4040.5,47.35,15.0,38.9,301.33,1169.0,3560.61
11,0,6,38,22,9,2013,2,641.8,2784.7,39.64,15.0,9.3,408.66,582.0,2588.18
11,0,1,43,23,10,2012,26,41.27,4805.21,69.47,13.0,9.3,566.1,61.0,4638.26
11,0,6,14,7,4,2013,30,995.12,4051.24,88.79,5.0,40.7,504.21,1124.0,3684.34
13,1,0,12,18,3,2013,32,272.6,4332.16,59.54,7.0,16.7,511.27,297.0,4159.69
6,1,5,13,30,3,2013,4,579.4,3447.34,51.53,2.0,16.7,611.65,338.0,3180.1
11,0,6,44,3,11,2013,12,935.28,2715.94,33.25,5.0,16.7,420.94,813.0,2468.92
11,0,6,21,27,5,2012,44,204.3,3737.3,73.68,11.0,11.1,508.85,215.0,3454.74
11,0,0,30,23,7,2012,37,235.97,4336.64,97.1,16.0,20.4,539.18,311.0,4317.08
11,0,2,34,22,8,2012,29,638.8,4428.28,86.22,18.0,16.7,469.38,716.0,4597.8
11,0,2,40,2,10,2013,43,1102.2,4346.67,70.53,16.0,22.2,391.83,1027.0,4050.44
11,0,5,38,22,9,2012,0,82.58,3257.44,54.05,9.0,11.1,528.6,114.0,3093.76
11,0,6,48,1,12,2013,33,6.39,4919.46,73.36,7.0,5.6,461.6,56.0,4818.11
11,0,0,41,7,10,2013,10,792.5,2644.17,42.59,15.0,20.4,463.44,833.0,2322.59
11,0,6,25,23,6,2013,13,1480.35,2439.06,19.99,10.0,38.9,351.44,843.0,1986.23
11,0,2,22,30,5,2012,7,116.9,2703.98,37.23,12.0,11.1,548.89,97.0,2545.13
11,0,5,5,4,2,2012,42,405.71,4566.72,68.8,6.0,16.7,547.82,469.0,4348.59
11,0,1,52,27,12,2011,47,1310.61,3997.89,46.13,8.0,25.9,336.2,1221.0,3218.85
11,0,3,48,28,11,2013,5,48.7,3250.54,48.96,5.0,11.1,619.78,44.0,3117.82
11,0,1,21,22,5,2012,33,384.08,4590.76,46.44,12.0,14.8,520.9,352.0,4521.68
11,0,6,40,7,10,2012,43,588.1,4012.84,65.46,11.0,31.5,471.77,775.0,3662.65
11,0,5,16,20,4,2013,34,938.63,4248.83,101.22,10.0,27.8,389.49,951.0,3677.95
11,0,2,13,27,3,2013,45,275.02,4504.12,80.07,-1.0,16.7,504.16,278.0,4372.44
11,0,3,11,15,3,2012,9,274.1,3033.47,37.32,7.0,7.4,518.28,290.0,2863.84
11,0,0,33,13,8,2012,46,162.44,3336.83,102.72,15.0,13.0,410.4,206.0,3429.22
11,0,3,47,24,11,2011,35,1236.34,5900.89,237.13,11.0,38.9,393.7,1358.0,5455.79
11,0,4,11,15,3,2013,22,678.8,4976.14,80.96,8.0,18.5,452.92,471.0,4632.41
11,0,6,35,2,9,2012,47,130.4,3077.72,77.82,13.0,13.0,588.09,148.0,2880.42
11,0,4,41,12,10,2012,37,189.79,4851.26,117.62,9.0,13.0,438.78,151.0,4783.11
11,0,4,45,8,11,2013,5,429.54,2943.86,30.41,4.0,7.4,444.14,375.0,2821.09
11,0,3,46,17,11,2011,43,1299.28,4718.38,56.85,12.0,37.0,434.2,1338.0,4134.06
11,0,4,16,19,4,2013,9,282.62,2899.28,58.8,5.0,11.1,603.59,205.0,2897.47
11,0,4,48,30,11,2012,22,118.24,5250.49,86.29,5.0,7.4,541.0,67.0,5098.1
11,0,1,6,5,2,2013,18,1443.67,4973.2,72.27,1.0,24.1,432.21,1103.0,4645.14
11,0,5,36,8,9,2012,0,29.16,3250.94,49.5,14.0,9.3,609.39,17.0,3078.64
11,0,5,1,7,1,2012,37,467.8,5642.81,147.4,8.0,9.3,483.64,511.0,5073.34
11,0,4,44,1,11,2013,40,69.92,4899.49,49.76,8.0,5.6,444.08,20.0,4761.64
11,0,4,38,20,9,2013,42,315.9,4482.29,294.05,14.0,16.7,435.73,468.0,4162.51
11,0,3,5,31,1,2013,44,1000.2,4845.4,54.73,5.0,16.7,411.67,819.0,4208.41
11,0,4,2,11,1,2013,11,291.3,3287.52,37.61,7.0,11.1,577.45,289.0,3098.47
11,0,4,38,20,9,2013,30,343.4,4243.82,55.71,15.0,16.7,464.55,364.0,4088.36
11,0,6,4,27,1,2013,16,1370.4,3323.39,33.33,3.0,20.4,368.62,1188.0,2702.23
11,0,3,14,5,4,2012,6,506.97,2909.08,78.6,3.0,25.9,537.56,544.0,2885.32
11,0,1,6,7,2,2012,12,235.32,3421.09,46.5,7.0,14.8,560.57,319.0,3336.59
11,0,2,37,12,9,2012,47,94.71,3368.42,48.22,11.0,14.8,583.35,173.0,3166.77
11,0,1,48,29,11,2011,5,1247.66,2989.28,28.2,11.0,44.4,334.53,1010.0,2750.4
11,0,6,24,16,6,2013,2,220.78,2831.19,44.7,10.0,13.0,561.58,275.0,2679.68
11,0,5,47,26,11,2011,3,1185.5,3347.89,44.35,10.0,37.0,293.39,1255.0,2718.11
11,0,2,45,6,11,2013,45,527.86,4055.34,48.73,6.0,13.0,410.84,494.0,3919.81
11,0,0,26,25,6,2012,42,239.1,3843.13,48.52,12.0,16.7,588.93,220.0,3768.63
11,0,3,40,4,10,2012,38,686.2,4862.36,72.08,11.0,22.2,493.99,438.0,4612.47
11,0,4,4,27,1,2012,29,610.59,4915.13,43.86,5.0,16.7,529.27,607.0,4719.57
6,1,5,13,30,3,2013,32,463.6,4319.93,66.08,3.0,25.9,493.39,619.0,3937.84
11,0,4,19,10,5,2013,39,736.59,4118.4,67.3,7.0,37.0,330.46,664.0,3919.94
11,0,2,34,21,8,2013,41,221.3,4089.9,69.38,18.0,14.8,478.52,143.0,4093.56
14,1,0,52,26,12,2011,20,1252.4,3730.86,83.48,11.0,33.3,291.99,1186.0,2972.86
11,0,4,51,23,12,2011,41,716.1,5164.54,107.36,3.0,18.5,504.24,650.0,4655.42
11,0,4,44,4,11,2011,4,68.66,3105.04,48.77,8.0,11.1,619.6,86.0,2926.91
11,0,1,46,12,11,2013,39,272.34,5325.03,87.29,7.0,9.3,391.18,331.0,5127.69
11,0,2,46,14,11,2012,18,505.9,4682.21,57.8,11.0,13.0,561.81,356.0,4623.62
11,0,3,5,2,2,2012,32,453.9,5264.33,50.9,3.0,16.7,515.85,382.0,5145.13
11,0,3,51,19,12,2013,21,1108.59,5032.6,51.17,2.0,16.7,401.3,776.0,4859.37
11,0,6,52,29,12,2013,37,1499.18,4831.85,484.12,9.0,44.4,269.31,1500.0,4408.14
11,0,6,24,17,6,2012,40,66.1,3538.11,52.23,12.0,3.7,593.26,25.0,3474.55
11,0,3,46,15,11,2012,36,89.84,5879.95,157.49,9.0,1.9,515.49,134.0,5533.8
11,0,3,39,26,9,2013,25,180.6,4674.24,271.78,16.0,13.0,481.25,250.0,4463.24
11,0,0,34,20,8,2012,39,193.44,4095.49,59.86,16.0,18.5,460.97,166.0,3948.51
11,0,1,13,26,3,2013,19,720.2,5134.63,84.27,1.0,27.8,470.53,630.0,4954.84
11,0,5,1,5,1,2013,13,1132.3,2928.27,35.95,10.0,24.1,403.09,911.0,2597.79
11,0,0,29,16,7,2012,21,505.98,4274.41,80.6,17.0,27.8,484.16,523.0,4264.08
11,0,1,18,30,4,2013,7,143.5,2879.53,58.63,4.0,14.8,599.6,148.0,2691.36
11,0,6,52,30,12,2012,19,1410.5,3474.84,39.2,6.0,20.4,299.64,866.0,2884.54
10,1,5,52,31,12,2011,25,1050.3,4249.89,58.83,11.0,29.6,414.86,1148.0,4099.4
11,0,2,6,6,2,2013,43,428.2,4984.97,58.5,3.0,16.7,471.81,249.0,4749.38
11,0,4,19,10,5,2013,28,1097.54,4309.05,66.93,12.0,31.5,398.64,1022.0,3970.76
11,0,1,39,24,9,2013,44,70.8,4081.52,49.96,15.0,7.4,503.39,24.0,3994.17
11,0,6,38,22,9,2013,32,464.5,3744.67,73.69,17.0,24.1,444.46,471.0,3592.88
11,0,0,35,27,8,2012,46,559.9,3628.33,78.1,12.0,13.0,459.66,449.0,3211.22
11,0,3,35,29,8,2013,8,321.83,2546.23,29.33,15.0,13.0,522.13,331.0,2454.95
11,0,3,19,10,5,2012,17,365.09,4564.38,73.67,9.0,7.4,459.77,357.0,4336.11
11,0,2,50,11,12,2013,47,1464.76,4034.88,43.46,11.0,27.8,415.11,1382.0,3540.64
11,0,1,9,28,2,2012,0,484.5,3780.33,70.34,10.0,14.8,545.86,514.0,3428.13
11,0,4,26,28,6,2013,11,634.36,2588.88,32.7,13.0,14.8,404.17,610.0,2262.62
11,0,4,46,16,11,2012,7,243.2,3060.44,39.47,8.0,0.0,607.19,130.0,2889.55
11,0,0,4,21,1,2013,35,143.7,6444.79,291.57,2.0,3.7,487.71,54.0,6070.86
4,1,0,15,9,4,2012,27,568.1,3884.17,86.5,9.0,24.1,549.5,470.0,3674.55
11,0,2,10,6,3,2013,16,682.0,4671.84,64.34,7.0,22.2,442.6,724.0,4388.34
11,0,5,10,10,3,2012,22,248.9,4399.53,48.65,11.0,7.4,489.97,341.0,4214.13
11,0,2,6,8,2,2012,5,1097.3,3391.4,46.5,7.0,24.1,339.7,1004.0,2936.84
11,0,3,29,18,7,2013,13,88.3,2889.96,40.72,15.0,16.7,717.75,15.0,2927.45
11,0,4,9,2,3,2012,23,741.81,4823.23,54.75,8.0,27.8,476.35,817.0,4510.43
11,0,5,24,16,6,2012,40,599.2,3657.3,48.19,12.0,24.1,462.6,475.0,3483.19
4,1,0,14,1,4,2013,9,1294.06,3065.2,34.7,3.0,40.7,445.15,1170.0,2572.85
11,0,5,43,26,10,2013,4,127.6,2979.83,51.33,10.0,13.0,547.27,144.0,2826.11
11,0,2,45,9,11,2011,34,890.0,5662.69,183.71,11.0,20.4,454.47,699.0,5599.84
11,0,1,45,8,11,2011,45,660.72,4441.64,51.17,12.0,29.6,455.14,1004.0,3965.05
11,0,6,38,23,9,2012,37,303.99,3951.64,80.65,11.0,18.5,515.95,298.0,3688.83
11,0,2,13,28,3,2012,26,46.8,4764.36,63.24,17.0,7.4,521.92,16.0,4511.43
11,0,2,24,13,6,2012,3,220.4,2788.54,37.77,10.0,14.8,630.56,160.0,2647.23
11,0,1,11,12,3,2013,39,587.4,5741.79,121.23,3.0,14.8,447.25,384.0,5442.3
11,0,0,11,11,3,2013,16,1282.1,4592.28,54.96,-1.0,33.3,422.49,1041.0,4310.5
11,0,5,16,21,4,2012,40,541.5,3868.89,51.52,7.0,25.9,539.36,564.0,3741.61
11,0,4,28,13,7,2012,41,228.55,3888.86,62.84,12.0,18.5,571.08,298.0,3523.83
11,0,4,22,1,6,2012,24,47.2,4583.65,86.69,18.0,9.3,543.46,11.0,4535.33
11,0,6,3,20,1,2013,27,994.2,4718.68,82.67,2.0,24.1,468.14,490.0,4518.91
11,0,0,7,11,2,2013,38,347.6,5602.36,105.42,5.0,13.0,408.37,359.0,5463.85
11,0,2,20,15,5,2013,28,814.2,4428.28,76.4,11.0,29.6,283.28,886.0,4101.01
11,0,1,21,22,5,2012,17,388.0,4305.41,46.44,12.0,14.8,563.48,371.0,4223.85
11,0,4,43,26,10,2012,4,872.2,3053.2,48.72,9.0,24.1,549.03,579.0,2736.46
11,0,2,24,12,6,2013,4,203.0,2660.05,31.23,11.0,20.4,552.63,222.0,2600.84
11,0,4,14,5,4,2013,45,48.29,4164.48,59.95,3.0,11.1,575.64,47.0,4017.8
11,0,3,12,21,3,2013,27,1563.7,4838.9,63.8,7.0,44.4,418.81,1449.0,4594.98
11,0,1,26,25,6,2013,6,19.04,2614.75,51.87,11.0,9.3,615.88,34.0,2546.32
11,0,1,27,2,7,2013,10,852.95,2591.7,25.5,11.0,25.9,381.24,935.0,2277.67
11,0,1,47,19,11,2013,0,800.55,3671.51,42.82,3.0,20.4,486.88,678.0,3226.77
11,0,4,1,4,1,2013,0,763.9,3972.73,47.45,9.0,20.4,404.85,693.0,3407.68
11,0,4,42,19,10,2012,0,265.52,3437.77,38.9,9.0,14.8,576.42,346.0,3226.43
11,0,6,18,6,5,2012,9,31.82,2622.78,44.38,3.0,9.3,643.3,68.0,2666.66
11,0,4,8,22,2,2013,27,588.1,4852.04,72.19,2.0,27.8,435.36,496.0,4868.09
11,0,3,28,12,7,2012,15,160.47,3303.23,54.75,10.0,18.5,597.09,266.0,3252.33
11,0,2,43,23,10,2013,9,717.9,2804.98,29.11,10.0,24.1,368.7,760.0,2470.26
11,0,5,19,12,5,2012,23,143.7,4070.31,117.81,12.0,9.3,434.76,204.0,4012.7
11,0,0,47,21,11,2011,6,171.47,2827.2,60.54,10.0,7.4,537.46,148.0,2748.23
11,0,0,28,8,7,2013,40,17.7,3847.57,52.44,22.0,7.4,534.27,25.0,3865.88
11,0,4,33,17,8,2012,30,498.3,4260.78,67.57,16.0,18.5,390.32,133.0,4292.64
11,0,6,10,10,3,2013,22,1393.22,4239.25,51.62,4.0,40.7,387.55,1339.0,3874.25
11,0,3,37,12,9,2013,7,121.5,2593.04,31.19,16.0,9.3,571.58,238.0,2547.98
11,0,4,38,21,9,2012,39,102.24,4302.76,58.91,12.0,7.4,461.08,133.0,4350.85
11,0,2,40,3,10,2012,14,597.65,3799.59,39.42,5.0,14.8,623.29,504.0,3670.08
11,0,5,19,11,5,2013,28,1449.0,3838.48,63.42,9.0,35.2,265.05,1106.0,3510.96
11,0,4,52,27,12,2013,1,929.2,3453.28,35.04,8.0,68.5,406.75,827.0,2872.25
11,0,6,32,12,8,2012,29,316.4,3602.58,61.8,18.0,22.2,413.0,392.0,3411.78
11,0,0,17,23,4,2012,36,408.7,4870.38,168.38,8.0,31.5,513.24,417.0,4603.88
11,0,4,37,13,9,2013,16,60.9,4090.3,77.39,11.0,7.4,530.63,28.0,4225.44
11,0,2,48,30,11,2011,11,960.59,3054.92,28.1,7.0,14.8,373.95,1054.0,2962.17
11,0,0,36,3,9,2012,30,744.6,4176.17,61.67,18.0,18.5,502.14,496.0,4079.45
11,0,5,2,14,1,2012,15,736.2,3479.3,41.18,7.0,25.9,499.98,672.0,3350.13
11,0,0,47,19,11,2012,45,670.5,4185.9,63.82,11.0,22.2,529.44,747.0,3878.12
11,0,6,26,1,7,2012,17,222.89,3098.15,46.25,12.0,13.0,538.39,262.0,2798.32
11,0,6,49,9,12,2012,34,276.4,5367.4,74.02,7.0,11.1,498.06,230.0,5041.68
11,0,5,46,17,11,2012,19,274.03,4057.75,52.62,5.0,5.6,601.22,244.0,4033.18
11,0,6,40,6,10,2013,12,673.3,2631.0,45.12,15.0,20.4,504.8,612.0,2353.84
11,0,1,6,5,2,2013,40,1463.5,5469.9,92.41,6.0,33.3,412.84,1349.0,4942.1
11,0,0,26,24,6,2013,2,623.6,2656.83,41.96,9.0,11.1,532.37,430.0,2409.48
5,1,4,13,29,3,2013,14,1233.7,4024.23,54.33,3.0,31.5,545.51,940.0,3380.7
11,0,3,6,9,2,2012,17,525.1,4804.45,72.9,7.0,14.8,562.39,419.0,4714.49
11,0,2,42,17,10,2012,7,926.9,2912.72,40.42,10.0,16.7,542.09,570.0,2623.9
11,0,3,6,7,2,2013,42,1278.2,5084.26,52.05,6.0,24.1,448.5,962.0,4762.66
11,0,3,16,19,4,2012,24,568.71,4682.62,86.49,10.0,24.1,562.13,380.0,4627.38
11,0,2,41,9,10,2013,31,827.5,4527.09,79.03,13.0,29.6,335.73,1087.0,4157.42
11,0,3,12,21,3,2013,46,1593.4,4251.31,176.87,9.0,37.0,401.97,1461.0,3901.07
11,0,2,25,20,6,2012,30,166.1,4501.98,56.89,15.0,18.5,554.03,238.0,4297.51
11,0,1,25,19,6,2012,47,72.6,3512.09,42.92,10.0,11.1,613.44,146.0,3276.17
11,0,0,50,9,12,2013,27,1172.1,4875.59,57.91,10.0,27.8,341.59,1178.0,4315.2
11,0,1,45,6,11,2012,34,637.3,5718.19,150.92,8.0,25.9,478.23,734.0,5354.93
11,0,4,7,17,2,2012,29,898.8,4859.21,52.95,10.0,24.1,505.34,834.0,4410.12
11,0,5,12,24,3,2012,27,1117.1,4120.93,44.72,14.0,33.3,375.12,1015.0,3551.12
11,0,6,42,21,10,2012,44,476.06,3971.79,66.58,12.0,22.2,529.71,608.0,3511.73
11,0,1,15,10,4,2012,38,388.95,4436.76,72.59,8.0,33.3,531.85,347.0,4324.89
11,0,2,35,29,8,2012,4,919.5,2731.04,39.57,13.0,18.5,359.1,822.0,2367.48
7,1,0,23,3,6,2013,33,97.5,3877.82,75.24,16.0,14.8,468.3,88.0,3858.97
11,0,6,45,13,11,2011,12,1300.57,2764.6,26.62,13.0,33.3,390.89,768.0,2324.97
8,1,0,19,7,5,2012,9,563.7,2598.01,40.64,8.0,18.5,494.95,417.0,2411.45
11,0,6,45,11,11,2012,12,261.14,2880.94,40.06,5.0,11.1,660.01,245.0,2684.72
11,0,3,50,13,12,2012,38,1105.86,6090.55,156.91,8.0,37.0,438.81,1106.0,5348.5
11,0,6,20,20,5,2012,42,69.1,3600.63,46.43,11.0,11.1,574.28,110.0,3674.0
11,0,6,22,2,6,2013,41,102.3,3481.18,64.33,16.0,7.4,507.0,61.0,3382.66
11,0,0,47,21,11,2011,1,237.62,3330.56,61.16,9.0,5.6,487.87,304.0,3096.68
11,0,1,37,10,9,2013,44,255.95,4052.51,79.49,12.0,14.8,378.47,421.0,3840.02
11,0,1,30,23,7,2013,4,124.0,2743.44,44.17,17.0,13.0,604.58,135.0,2610.73
11,0,2,42,17,10,2012,11,903.1,2982.32,40.42,10.0,25.9,576.9,618.0,2696.85
11,0,3,39,26,9,2013,36,167.1,4714.39,62.72,16.0,14.8,476.44,183.0,4583.56
11,0,4,50,16,12,2011,28,870.6,5175.07,72.97,3.0,27.8,525.83,508.0,5089.77
11,0,2,20,16,5,2012,43,148.6,4271.03,49.99,7.0,5.6,565.38,118.0,4280.15
11,0,5,16,20,4,2013,24,689.13,4129.65,101.22,10.0,20.4,390.41,740.0,3529.52
11,0,3,21,23,5,2013,9,874.61,2633.07,40.23,7.0,20.4,392.71,694.0,2547.63
11,0,1,52,27,12,2011,9,521.6,3123.96,73.87,9.0,16.7,401.82,356.0,2531.96
11,0,1,44,29,10,2013,6,925.6,2700.67,53.7,7.0,20.4,477.24,773.0,2377.08
11,0,4,25,22,6,2012,15,894.66,3645.98,56.55,12.0,22.2,434.53,790.0,3387.27
11,0,3,51,20,12,2012,4,176.4,3450.56,44.86,8.0,5.6,616.24,107.0,3211.71
11,0,3,4,24,1,2013,17,225.3,5074.13,57.52,2.0,11.1,480.37,364.0,4825.51
11,0,1,35,27,8,2013,40,80.2,4099.86,47.98,18.0,13.0,482.06,117.0,4125.32
11,0,5,8,23,2,2013,29,51.5,4211.27,55.87,3.0,3.7,488.93,14.0,4504.32
11,0,1,29,17,7,2012,29,459.54,4289.88,96.85,17.0,24.1,488.16,611.0,4239.52
11,0,3,22,30,5,2013,20,622.9,4220.66,69.06,14.0,40.7,369.03,646.0,4149.18
11,0,4,25,22,6,2012,23,1096.74,4588.84,62.69,15.0,33.3,412.0,1038.0,4121.03
11,0,3,12,21,3,2013,3,914.3,3614.55,49.58,6.0,27.8,526.83,989.0,3174.57
11,0,1,36,4,9,2012,47,173.98,3459.31,78.13,11.0,18.5,499.49,301.0,2978.93
11,0,3,19,10,5,2012,3,286.36,3126.31,62.95,9.0,18.5,485.62,222.0,2852.3
11,0,3,25,21,6,2012,24,310.0,4611.5,58.3,12.0,18.5,547.08,281.0,4413.67
11,0,4,47,22,11,2013,5,190.38,3102.03,42.69,0.0,22.2,517.6,267.0,3151.8
12,1,0,44,28,10,2013,26,1229.68,4131.78,49.89,10.0,27.8,374.1,1042.0,3799.81
11,0,6,35,1,9,2013,0,240.18,3011.6,56.67,10.0,11.1,494.43,382.0,2752.25
11,0,2,49,7,12,2011,46,912.4,4494.98,44.33,6.0,11.1,514.48,790.0,4275.83
11,0,3,48,1,12,2011,1,757.1,3647.08,44.27,5.0,18.5,453.76,943.0,3237.36
11,0,3,31,2,8,2012,38,407.57,4270.98,54.0,15.0,29.6,499.25,550.0,3952.57
11,0,4,40,5,10,2012,24,284.8,4661.89,61.72,11.0,9.3,533.62,158.0,4473.63
8,1,0,19,7,5,2012,15,587.5,2934.7,57.6,7.0,7.4,538.07,500.0,2670.01
11,0,6,3,22,1,2012,30,523.02,4407.14,55.5,9.0,24.1,487.82,677.0,3904.47
11,0,4,50,13,12,2013,23,1369.77,4855.38,59.41,9.0,24.1,439.92,1165.0,4245.65
11,0,1,16,16,4,2013,42,421.04,4834.61,114.97,8.0,5.6,427.34,386.0,4462.57
11,0,0,10,4,3,2013,0,299.3,3662.71,49.26,4.0,16.7,577.4,252.0,3411.3
11,0,5,50,17,12,2011,38,416.04,5679.68,94.58,2.0,18.5,461.28,441.0,5401.38
11,0,1,43,22,10,2013,32,312.5,4651.98,51.61,15.0,24.1,380.57,424.0,4515.08
11,0,5,48,30,11,2013,29,153.72,4427.63,88.66,9.0,14.8,464.1,148.0,4170.26
11,0,5,37,14,9,2013,35,21.43,3999.73,65.42,14.0,9.3,517.3,84.0,3907.88
11,0,3,50,12,12,2013,23,1246.07,4856.81,63.61,12.0,31.5,430.03,1265.0,4455.39
11,0,1,9,26,2,2013,32,236.6,5177.21,85.94,5.0,16.7,472.79,99.0,5023.58
11,0,1,4,24,1,2012,44,1094.27,4687.24,42.9,9.0,20.4,463.19,1036.0,4167.31
11,0,6,46,18,11,2012,28,915.54,4312.64,83.14,7.0,24.1,523.57,923.0,4022.65
11,0,1,47,19,11,2013,26,356.59,4779.13,76.07,6.0,20.4,450.35,320.0,4797.7
11,0,4,49,7,12,2012,15,1005.1,4736.33,54.61,6.0,25.9,457.06,1184.0,4300.75
11,0,2,19,9,5,2012,11,105.18,2956.08,58.21,5.0,18.5,545.7,152.0,2756.59
11,0,6,3,20,1,2013,43,629.6,4498.21,82.67,2.0,25.9,475.98,520.0,4215.81
11,0,6,25,24,6,2012,44,85.73,3409.54,52.94,14.0,18.5,581.0,177.0,3243.94
11,0,2,44,30,10,2013,1,341.03,3290.75,40.0,6.0,9.3,475.61,335.0,3083.75
11,0,1,20,15,5,2012,33,455.75,4778.77,83.91,13.0,27.8,564.5,554.0,4488.88
11,0,3,9,1,3,2012,8,449.75,3001.13,50.13,10.0,18.5,445.12,516.0,2789.65
11,0,2,48,30,11,2011,2,905.64,3350.19,42.44,4.0,11.1,486.88,766.0,3250.74
11,0,6,50,16,12,2012,5,615.73,3374.86,37.29,7.0,20.4,523.01,646.0,2931.49
11,0,6,47,27,11,2011,5,1162.3,2896.05,42.53,11.0,37.0,313.87,1015.0,2352.36
11,0,5,8,23,2,2013,37,24.44,5220.4,118.61,2.0,11.1,459.71,39.0,5328.76
11,0,6,40,7,10,2012,24,232.4,4232.69,72.34,11.0,22.2,524.38,381.0,3969.74
11,0,6,46,17,11,2013,45,261.8,3862.25,69.58,10.0,14.8,471.03,194.0,3643.02
11,0,1,45,8,11,2011,33,592.79,5370.77,63.21,11.0,25.9,473.46,695.0,5331.92
11,0,2,30,25,7,2012,17,61.22,4073.8,48.54,14.0,5.6,627.45,94.0,4078.82
11,0,5,14,6,4,2013,4,40.54,3308.71,53.04,1.0,9.3,630.01,85.0,3334.11
11,0,3,49,6,12,2012,39,1242.3,5834.99,58.97,7.0,35.2,432.67,1331.0,5245.72
11,0,4,51,20,12,2013,11,1089.23,3222.32,30.91,3.0,11.1,347.4,1011.0,2696.83
11,0,1,23,4,6,2013,41,177.2,3851.22,60.56,13.0,11.1,523.45,222.0,3791.33
11,0,2,15,11,4,2012,29,453.35,4571.05,60.77,9.0,22.2,496.76,526.0,4429.57
11,0,1,38,17,9,2013,22,781.9,4562.04,99.14,18.0,46.3,446.56,713.0,4490.4
11,0,5,2,12,1,2013,6,474.0,3101.79,36.57,6.0,9.3,487.52,325.0,2910.32
11,0,2,2,9,1,2013,45,278.59,4322.98,53.04,6.0,13.0,518.21,339.0,4176.02
11,0,0,8,18,2,2013,15,1168.4,4356.02,48.97,7.0,35.2,473.84,1054.0,3989.05
11,0,3,48,28,11,2013,6,45.13,3210.48,48.0,5.0,11.1,594.7,41.0,3089.09
11,0,1,50,11,12,2012,3,608.7,3730.71,42.75,5.0,18.5,547.37,629.0,3332.3
11,0,4,7,15,2,2013,35,539.5,5417.98,87.19,7.0,13.0,386.74,323.0,5108.98
11,0,6,27,7,7,2013,10,78.5,2333.08,42.83,15.0,11.1,670.77,42.0,2352.18
1,1,2,52,25,12,2013,30,337.97,4199.16,68.42,5.0,10.8,422.46,301.0,3842.81
11,0,1,41,8,10,2013,41,188.9,4968.15,91.46,13.0,14.8,429.69,176.0,4638.82
11,0,1,14,2,4,2013,15,907.0,4054.31,64.71,2.0,35.2,510.65,803.0,3586.18
11,0,5,34,25,8,2012,22,428.6,3955.82,55.57,15.0,24.1,457.61,396.0,3798.97
11,0,3,8,21,2,2013,30,1353.8,4897.12,50.67,5.0,35.2,395.59,1323.0,4676.5
11,0,0,41,7,10,2013,6,777.5,2617.19,42.87,15.0,20.4,429.5,882.0,2245.32
11,0,0,2,9,1,2012,41,344.17,5368.66,63.9,8.0,9.3,558.53,370.0,4912.79
